x,y,color
328.027008,258.38501,6
157.184006,211.024002,0
319.669006,426.46701,6
460.68399,168.548996,3
262.924988,147.195007,8
430.053009,101.570999,3
297.402008,246.283005,6
382.96701,93.806,0
121.240997,416.651001,6
262.166992,282.890991,6
656.658997,400.52301,1
91.571999,364.098999,0
427.286987,299.770996,6
427.786987,101.296997,3
299.15799,162.311996,8
399.688995,412.15799,6
43.667999,291.398987,6
372.235992,354.285004,5
643.405029,236.404007,1
632.481995,266.998993,1
425.931,99.653999,3
345.632996,408.997009,6
609.559998,258.665985,1
433.889008,100.898003,3
552.921997,395.179993,1
273.326996,93.358002,7
432.82901,164.287994,3
217.067993,171.639999,8
221.214996,88.864998,7
531.383972,344.036011,1
271.243988,245.059006,6
216.906998,114.343002,7
374.953003,346.415985,5
302.855011,405.923004,6
506.049011,361.971985,1
94.031998,393.63501,6
271.466003,280.044006,6
304.787994,343.21701,5
652.265015,447.102997,1
496.812988,353.347992,1
524.963013,85.219002,3
530.97998,335.225006,1
429.476013,147.654999,3
271.563995,371.106995,0
363.437988,260.701996,6
626.596985,408.743011,1
620.976013,408.973999,1
2.364,120.475998,0
79.632004,394.408997,6
219.615997,140.884995,8
33.044998,182.992004,8
634.325989,138.904999,1
315.753998,85.203003,7
333.562012,261.29599,6
505.604004,80.586998,3
449.427002,321.385986,6
540.557007,442.730011,1
472.604004,41.751999,3
487.319,54.286999,3
125.612,90.584,7
656.921997,130.296997,1
608.705994,203.037994,1
631.853027,261.096985,1
553.442017,234.240997,2
412.05899,390.992004,6
505.014008,134.201004,2
516.401978,86.344002,3
161.046997,167.031998,8
392.169006,391.401001,6
643.419983,175.623993,1
314.936005,324.915009,5
658.150024,429.131012,1
511.716003,85.905998,3
240.716995,178.755005,8
546.736023,307.692993,1
523.039978,447.243011,1
216.608994,102.18,7
295.40799,409.346008,6
625.794006,163.097,1
618.919006,407.580994,1
206.363007,170.472,8
215.082993,161.737,8
65.958,286.636993,6
111.038002,193.479996,0
82.096001,415.132996,6
169.712006,265.53299,6
615.432007,139.733994,1
575.799988,145.080994,2
548.742981,451.471985,1
375.664001,273.917999,6
377.852997,53.242001,0
287.028015,464.25,0
506.057007,119.873001,2
691.171997,66.835999,0
557.155029,319.102997,1
117.334,85.002998,7
607.945007,287.714996,1
259.313995,147.326996,8
590.664001,267.343994,1
105.735001,266.322998,6
632.637024,392.834991,1
486.315002,77.067001,3
584.98999,401.860992,1
640.872009,396.95401,1
147.041,318.235992,4
467.828003,146.792007,3
21.398001,310.923004,6
308.914001,176.455002,8
280.498993,419.584991,6
112.18,112.098,7
461.595001,69.349998,3
504.404999,73.147003,3
297.597992,257.583008,6
662.752991,307.565002,0
363.035004,265.407013,6
638.90802,412.799988,1
444.592987,102.185997,3
47.987999,324.865997,6
564.893982,308.622009,1
23.504,88.291,7
652.028992,363.571991,0
422.298004,146.255997,3
638.559021,448.13501,1
578.497009,170.195999,2
484.13501,234.598007,2
380.042999,419.460999,6
528.51001,145.593994,2
461.721008,336.355988,6
326.373993,276.345001,6
251.889008,83.329002,7
503.431,246.104004,2
540.497009,353.291992,1
129.897995,326.106995,4
68.586998,79.171997,7
204.496002,324.872986,0
152.891998,271.947998,6
141.455002,151.246002,8
537.835999,243.776993,2
45.594002,173.074997,8
620.158997,165.072006,1
149.735001,334.981995,4
195.546997,418.281006,6
29.653999,94.833,7
324.865997,350.670013,5
648.06897,102.873001,1
178.619995,211.279007,0
643.999023,136.705002,1
324.945007,263.533997,6
150.604004,262.936005,6
357.885986,281.026001,6
657.434998,386.735992,0
461.171997,242.820999,2
651.528015,138.403,1
211.731003,171.761993,8
61.591999,402.351013,6
368.832001,354.847992,5
153.729004,168.953003,8
621.812012,256.535004,1
342.260986,333.748993,5
52.751999,326.516998,6
443.234985,143.867996,3
534.307007,209.113998,2
277.721008,255.949997,6
433.522003,387.910004,6
184.723007,76.178001,7
79.473999,176.403,8
138.557999,252.199005,6
488.984985,46.418999,3
621.877991,67.821999,0
332.84201,273.049011,6
657.117004,452.665009,1
445.167999,121.036003,3
264.528015,100.427002,7
552.749023,251.300003,2
349.700989,421.652008,6
463.596985,372.888,6
554.197998,309.187012,1
371.437012,356.834015,5
504.597992,124.780998,2
292.22699,97.319,7
316.613007,143.352997,8
385.320007,272.600006,6
631.857971,316.90799,0
56.950001,79.730003,7
204.811005,70.483002,7
308.653992,346.355011,5
619.060974,226.108002,1
86.884003,179.272995,8
362.763,354.907013,5
633.244995,322.492004,0
454.712006,141.061996,3
290.859985,87.389999,7
682.862976,344.346008,0
267.790009,258.54599,6
589.546997,288.450989,1
218.492996,361.115997,0
195.223007,259.303009,6
195.906006,144.188995,8
505.26001,115.024002,2
619.291016,169.776993,1
452.694,58.148998,3
624.875,168.281006,1
567.919983,293.42099,1
634.411011,407.26001,1
520.825989,94.706001,3
488.838989,167.117004,3
477.471008,151.779999,3
506.337006,55.812,3
603.174011,304.140015,1
297.47699,439.600006,6
495.830994,242.585999,2
142.276993,79.587997,7
552.320984,65.855003,0
99.839996,113.858002,7
481.980011,327.834015,6
87.612,405.96701,6
23.635,143.621994,8
376.902008,249.216995,6
637.875977,234.050003,1
431.678009,78.412003,3
567.486023,181.158005,2
54.469002,321.346008,6
577.437988,269.242004,1
561.465027,397.192993,1
637.992004,112.942001,1
87.907997,381.977997,6
539.78302,308.583008,1
129.550003,345.552002,4
314.221008,411.265015,6
206.710007,151.218002,8
582.531006,454.110992,1
601.096985,348.127991,0
159.688995,411.751007,6
340.752991,266.794006,6
183.643005,414.725006,6
431.256989,413.770996,6
446.239014,65.364998,3
321.38501,451.438995,0
510.468994,139.210007,2
626.43103,125.703003,1
253.363007,93.762001,7
539.062012,354.104004,1
38.555,112.372002,7
16.223,251.970993,0
130.117004,397.178986,6
140.837006,139.145996,8
427.152008,363.036987,6
644.117981,349.385986,0
497.636993,243.309006,2
355.859009,394.457001,6
308.677002,364.605988,5
447.145996,356.751007,6
62.999001,141.875,8
470.382996,56.476002,3
252.994995,175.932999,8
544.403992,197.375,2
214.074005,96.107002,7
625.286011,61.301998,0
138.356003,322.928009,4
521.017029,374.044006,1
107.594002,109.228996,7
309.96701,361.839996,5
217.438004,441.872986,6
591.195007,445.414001,1
367.062012,362.60199,5
392.273987,213.949005,0
548.47998,416.313995,1
68.055,393.717987,6
272.274994,445.757996,6
658.546997,131.481003,1
509.144989,359.674988,1
319.328003,430.376007,6
544.049011,131.794998,2
490.101013,56.146999,3
280.907013,75.983002,7
463.561005,83.950996,3
94.959,283.584991,6
290.497009,99.792999,7
505.109985,432.984009,1
502.674011,67.574997,3
199.195007,113.671997,7
174.304001,142.115005,8
17.871,145.610001,8
140.481003,418.828003,6
75.972,372.834991,6
529.853027,371.234985,1
110.559998,111.853996,7
66.769997,366.289001,6
496.434998,124.014999,2
377.420013,416.233002,6
443.276001,371.42099,6
235.621002,417.463013,6
631.588989,210.143997,1
153.654999,158.319,8
138.313004,397.153015,6
109.572998,80.041,7
446.94101,352.848999,6
528.601013,80.789001,3
95.382004,283.042999,6
132.427002,417.56601,6
624.422974,205.916,1
184.764999,97.533997,7
438.792999,76.570999,3
622.788025,326.140991,0
331.807007,91.092003,7
377.234985,156.330994,0
266.756012,265.385986,6
431.476013,293.868011,6
302.415009,277.123993,6
582.588989,394.126007,1
233.675003,274.727997,6
84.908997,305.075989,6
671.893982,43.973,0
546.143982,234.929993,2
447.563995,97.450996,3
291.201996,404.565002,6
239.332001,366.838989,0
152.134003,71.102997,7
71.417999,382.11499,6
48.467999,350.907013,6
461.053986,58.123001,3
314.563995,165.723007,8
536.620972,448.562988,1
537.620972,221.067993,2
21.393999,326.608002,6
196.673004,422.572998,6
560.184021,192.289993,2
181.292999,148.632996,8
230.720001,382.691986,0
500.648987,230.050003,2
454.205994,88.788002,3
296.876007,426.281006,6
575.070007,451.457001,1
509.678986,55.014999,3
560.380005,429.223999,1
361.968994,397.622009,6
472.945007,347.911011,6
627.726013,450.149994,1
24.844999,314.102997,6
593.078003,403.316986,1
615.148987,287.348999,1
309.731995,393.479004,0
522.708984,244.417999,2
269.677002,163.544006,8
543.882019,319.738007,1
191.785995,173.541,8
516.29303,396.472992,1
21.726999,71.013,7
641.893982,260.89801,1
694.439026,163.412003,0
563.395996,154.951996,2
171.098999,273.872986,6
567.278015,400.157013,1
240.369995,87.621002,7
27.35,98.527,7
377.427002,277.386993,6
24.215,369.681,6
453.705994,295.165009,6
619.119019,262.878998,1
638.502014,395.850006,1
623.473999,391.352997,1
326.200989,99.582001,7
322.98999,162.050995,8
517.870972,217.438995,2
430.441986,157.873993,3
252.651001,181.126999,8
334.89801,420.326996,6
543.562988,329.149994,1
405.28299,294.022003,6
75.614998,461.57901,0
228.222,273.869995,6
72.177002,168.151993,8
175.906998,100.194,7
316.972992,429.696014,6
623.97699,204.332001,1
433.424988,89.113998,3
16.775,372.73999,6
459.289001,139.973999,3
119.030998,391.338013,6
605.952026,373.470001,0
38.002998,316.953003,6
542.947998,395.464996,1
337.717987,305.691986,5
39.297001,317.42099,6
438.942993,311.81601,6
614.929993,139.613007,1
49.331001,360.535004,6
262.822998,228.669998,0
641.343018,90.272003,1
513.419983,414.022003,1
331.101013,308.028015,5
582.385986,384.609985,1
622.862976,439.414001,1
563.812012,373.658997,1
513.127014,325.575989,1
605.893005,456.769989,1
582.679016,290.977997,1
545.758972,341.872009,1
536.838989,432.796997,1
39.000999,78.473,7
604.825012,274.537994,1
432.891998,296.708008,6
121.310997,181.130997,8
124.357002,87.908997,7
195.751007,258.364014,6
296.079987,111.792999,7
374.859009,346.17099,5
606.062988,138.800003,1
423.65799,124.759003,3
283.147003,173.367996,8
432.497009,279.792999,6
378.166992,264.315002,6
317.76001,93.047997,7
273.514008,102.992996,7
321.179993,315.662994,5
276.548004,113.603996,7
370.213013,334.867004,5
551.463989,292.544006,1
64.367996,400.932007,6
549.351013,147.794006,2
30.844999,362.73999,6
640.390991,71.836998,1
656.533997,127.134003,1
268.80899,157.742004,8
566.937988,321.627014,1
501.71701,341.031006,1
79.601997,392.322998,6
532.112976,131.972,2
175.985992,105.127998,7
235.602997,277.480988,6
208.695999,62.987,7
272.368988,30.91,0
119.706001,82.739998,7
178.572006,419.834991,6
687.344971,414.544006,1
127.306,99.195,7
168.485992,180.895004,8
637.981018,75.636002,1
248.300995,167.835999,8
423.976013,144.537994,3
259.996002,157.270996,8
627.924011,203.328003,1
264.863007,98.041,7
41.956001,337.028015,6
585.416992,154.119995,2
100.228996,171.921005,8
375.644012,248.785004,6
103.896004,387.174988,6
550.455994,209.048996,2
617.640015,441.847992,1
207.397003,100.794998,7
272.765015,340.341003,0
196.022003,250.524002,6
99.485001,269.334015,6
91.503998,170.520996,8
166.457993,380.609009,4
573.338989,199.369995,2
545.828979,238.451004,2
57.351002,144.957993,8
148.044998,369.218994,4
522.236023,435.468994,1
390.640015,293.958008,6
302.201996,299.141998,0
372.721985,457.114014,0
247.634995,109.885002,7
203.770004,84.203003,7
164.143005,253.348007,6
73.542999,302.657013,6
32.351002,401.640991,0
616.468018,94.084999,1
21.128,311.597992,6
206.130997,264.748993,6
411.981995,374.463013,6
173.949997,155.643005,8
166.837997,308.484985,4
529.833984,370.290985,1
173.621994,162.210999,8
451.540985,206.615997,0
209.774994,429.143005,6
469.419006,144.455002,3
208.164993,344.73999,0
25.855,98.250999,7
257.895996,344.317993,0
514.328003,381.747986,1
602.471985,445.846008,1
260.174011,419.076996,6
59.41,280.906006,6
253.723999,263.118011,6
146.537994,273.415009,6
565.289978,411.55899,1
131.792999,286.696014,6
319.502014,269.062012,6
564.268982,446.346008,1
573.460999,376.364014,1
606.236023,220.901993,1
194.893997,145.770996,8
605.596008,434.319,1
680.700989,416.937012,1
557.013977,386.488007,1
363.574005,206.253998,0
216.106995,214.748001,0
187.761993,103.600998,7
85.765999,297.920013,6
230.815994,174.498993,8
329.033997,86.445999,7
68.588997,72.469002,7
489.523987,229.712006,2
47.348,322.23999,6
54.673,76.752998,7
45.495998,250.199005,0
509.992004,76.792,3
267.292999,264.963989,6
596.499023,103.947998,0
258.354004,160.106003,8
295.095001,342.319,0
305.635986,93.765999,7
541.291992,421.411987,1
22.648001,301.845001,6
297.020996,261.791992,6
269.04599,415.209015,6
284.016998,267.61499,6
629.202026,448.540009,1
265.56601,436.523987,6
309.371002,348.778015,5
35.945,177.561996,8
349.053986,360.609009,5
188.326004,266.029999,6
296.868988,125.834,0
234.863998,244.591995,6
541.593018,376.772003,1
144.733994,104.077003,7
612.534973,455.622986,1
550.112,446.285004,1
248.813004,279.035004,6
195.445999,259.274994,6
682.478027,331.858002,0
311.152008,344.179993,5
129.044006,223.667999,0
278.160004,430.859009,6
173.546005,106.061996,7
221.113007,272.720001,6
355.998993,284.105988,6
43.395,300.135986,6
660.151001,347.290009,0
534.237,231.182007,2
535.414001,376.078003,1
193.330994,283.738007,6
81.265999,381.554993,6
168.410995,101.163002,7
462.196991,148.753006,3
448.923004,60.992001,3
557.840027,219.158005,2
601.447998,442.843994,1
614.034973,212.438995,1
649.059998,442.005005,1
601.127014,430.901001,1
160.061005,162.919006,8
233.313995,93.367996,7
196.263,163.022995,8
163.388,176.343002,8
462.846985,333.735992,6
145.315002,411.105988,6
346.670013,413.496002,6
328.294006,399.600006,6
282.149994,343.131012,0
181.059998,163.826996,8
119.903999,285.937012,6
552.820007,282.96701,1
249.533005,260.118011,6
153.636002,309.867004,4
366.112,282.20401,6
451.464996,372.082001,6
578.690979,215.779007,0
261.678986,149.472,8
171.970001,358.247986,4
96.545998,206.807999,0
331.30899,430.457001,6
519.869995,55.992001,3
427.075989,360.605011,6
518.294006,416.867004,1
260.273987,146.505997,8
210.753006,253.785995,6
369.309998,424.533997,6
551.554993,95.200996,0
365.040985,272.917999,6
108.507004,393.260986,6
518.666016,401.981995,1
657.525024,120.735001,1
500.460999,158.600006,3
673.088989,366.536987,0
188.626999,340.490997,4
172.761993,324.575989,4
135.223007,409.595001,6
323.582001,174.630005,8
566.814026,286.144989,1
549.362976,320.595001,1
372.231995,274.944,6
550.252991,160.350998,2
133.326004,361.270996,4
83.285004,151.257996,8
254.686996,256.322998,6
582.838989,248.324005,1
155.432007,265.778992,6
494.458008,182.783997,3
455.09201,60.095001,3
263.088013,77.570999,7
237.690994,202.912994,0
288.006012,413.296997,6
275.826996,78.231003,7
449.833008,381.644989,6
21.377001,168.643005,8
244.005997,266.403015,6
271.63501,397.507996,0
620.703003,185.233002,1
76.344002,281.510986,6
176.645996,160.117996,8
349.377991,342.592987,5
547.008972,368.523987,1
601.327026,417.243011,1
525.257019,321.554993,1
487.292999,177.190994,3
28.278,369.931,6
381.669006,414.329987,6
570.687988,450.131989,1
178.033997,173.382004,8
294.78299,277.71701,6
128.317001,107.469002,7
545.742981,122.257004,2
462.738007,300.196014,6
282.466003,72.181999,7
600.05603,427.462006,1
330.790009,101.286003,7
282.015991,73.362,7
21.409,181.389008,8
271.019989,433.940002,6
451.223999,145.774994,3
210.802002,171.526001,8
135.977997,112.664001,7
503.459015,90.054001,3
92.593002,91.009003,7
574.656982,82.986,0
226.917007,73.306,7
492.416992,369.675995,1
474.355011,157.682007,3
241.830994,257.829987,6
561.278015,295.947998,1
48.236,347.035004,6
620.533997,164.018997,1
167.272003,252.347,6
382.256012,293.306,6
96.667999,326.075989,0
189.214005,265.554993,6
634.039978,141.397995,1
524.781006,353.743011,1
185.667999,335.604004,4
49.958,307.609009,6
499.141998,75.432999,3
605.903015,233.998001,1
618.682007,413.089996,1
309.388,254.324997,6
615.434998,284.837006,1
616.215027,194.692001,1
358.660004,276.619995,6
144.727005,363.410004,4
195.977997,403.718994,6
603.932983,219.029999,1
439.256989,74.560997,3
156.264999,40.147999,0
304.710999,426.110992,6
530.088013,296.438995,1
58.390999,314.438995,6
505.397003,118.405998,2
326.036987,257.752991,6
562.507996,277.610992,1
426.127991,286.682007,6
494.350006,175.427002,3
325.854004,157.121002,8
339.596008,372.075012,5
527.642029,333.274994,1
537.70697,228.845001,2
514.205994,123.416,2
504.015991,164.453003,3
633.247986,263.679993,1
345.135986,361.02301,5
95.456001,149.556,8
566.851013,75.995003,0
162.854996,318.992004,4
30.392,180.352997,8
473.184998,235.903,2
304.075989,95.292,7
216.692993,90.176003,7
544.304993,392.803009,1
235.865005,409.770996,6
572.809998,297.779999,1
325.632996,267.136993,6
300.541992,78.151001,7
656.888977,183.740005,1
185.746002,425.981995,6
377.117004,60.236,0
292.253998,82.981003,7
619.307007,407.014008,1
627.911011,223.011993,1
676.484009,342.75,0
631.333008,358.096985,0
183.638,139.007996,8
19.620001,102.929001,7
251.358994,71.207001,7
518.815002,349.800995,1
38.134998,81.592003,7
562.200012,303.450012,1
69.579002,99.589996,7
258.338989,140.261993,8
381.522003,386.890991,6
32.207001,138.320999,8
673.833984,435.253998,1
309.290009,68.686996,7
450.308014,137.647995,3
497.746002,86.906998,3
380.181,389.21701,6
371.596985,347.487,5
158.042007,430.11499,6
319.243988,160.796997,8
257.549011,146.929001,8
277.242004,182.848999,8
286.990997,411.47699,6
271.278015,332.119995,0
304.118988,141.563995,8
88.824997,394.018005,6
33.276001,112.225998,7
195.679993,407.109009,6
441.056,131.792007,3
233.076004,107.535004,7
474.028015,337.02301,6
310.973999,102.938004,7
625.15802,242.820007,1
113.75,277.191986,6
296.566986,402.621002,6
612.671997,454.149994,1
507.342987,134.830002,2
598.784973,294.545013,1
179.149994,366.720001,4
594.187012,410.605011,1
187.593002,332.975006,4
276.98999,159.134995,8
313.351013,68.931,7
551.215027,408.191986,1
152.654999,345.182007,4
45.317001,181.056,8
489.031006,69.125,3
490.835999,166.186005,3
12.22,360.093994,6
227.417999,272.365997,6
292.506012,95.049004,7
221.296005,96.771004,7
601.317017,184.681,1
331.010986,432.34201,6
309.069,353.421997,5
342.993988,310.670013,5
32.723,86.389,7
306.347992,328.488007,5
386.390991,266.877991,6
544.335999,365.088989,1
540.10199,252.257004,2
435.549988,145.395004,3
433.571014,401.859009,6
545.124023,292.471985,1
319.171997,431.364014,6
582.288025,412.785004,1
620.744995,209.016006,1
259.006012,108.685997,7
122.970001,405.977997,6
649.158997,304.681,0
200.522995,164.737,8
631.406006,168.195999,1
554.132996,189.464005,2
214.039993,110.087997,7
335.998993,373.256989,5
196.876007,96.442001,7
255.078003,89.926003,7
420.897003,127.656998,3
536.27301,317.218994,1
283.868011,84.792999,7
167.199005,255.119995,6
461.247986,368.246002,6
253.867004,240.022995,6
373.915985,260.790009,6
437.489014,308.860992,6
185.574997,274.045013,6
61.027,322.162994,6
556.427979,205.593002,2
601.65802,355.928009,0
477.153015,157.701004,3
171.087006,381.14801,4
94.028999,266.972992,6
76.445,76.889,7
652.830994,202.270004,1
427.515015,400.527008,6
309.709991,276.102997,6
89.385002,79.702003,7
348.208008,281.281006,6
441.540985,84.125999,3
683.671021,422.505005,1
622.494995,281.605011,1
163.835007,319.752991,4
643.697021,233.820007,1
213.130005,108.616997,7
157.022003,164.268997,8
333.868011,312.928009,5
445.671997,158.507004,3
288.082001,377.141998,0
439.894012,385.014008,6
57.366001,110.879997,7
196.602997,99.322998,7
286.976013,259.334991,6
264.786987,148.291,8
461.60199,54.766998,3
634.322998,151.751999,1
455.019989,371.707001,6
187.175003,315.60199,4
568.559021,372.94101,1
120.775002,390.184998,6
326.563995,381.272003,5
440.528015,341.441986,6
148.658005,310.89801,4
631.18103,90.578003,1
452.652008,155.968994,3
120.240997,155.651993,8
117.223,149.093002,8
656.684998,298.529999,0
73.414001,87.179001,7
377.850006,62.473999,0
559.278015,147.009995,2
103.212997,177.054001,8
32.216,303.695007,6
235.005997,404.330994,6
386.674011,28.582001,0
399.458008,410.52301,6
427.535004,140.841995,3
64.690002,76.367996,7
163.201996,261.57901,6
573.802002,406.423004,1
681.163025,433.358002,1
558.107971,272.721985,1
467.529999,71.011002,3
52.359001,332.334991,6
659.395996,89.018997,1
107.639,287.895996,6
205.574997,410.89801,6
604.294006,397.670013,1
505.328003,229.270004,2
609.228027,195.753998,1
371.207001,288.03299,6
534.245972,219.477005,2
508.217987,438.065002,1
480.505005,59.467999,3
553.929016,344.57901,1
305.998993,405.251007,6
609.059998,226.166,1
648.85498,167.315002,1
459.358002,313.730988,6
444.528992,376.501007,6
599.291992,285.252991,1
429.002991,84.120003,3
146.960999,293.394012,6
443.709991,367.837006,6
487.975006,76.360001,3
469.096985,63.404999,3
129.098007,94.200996,7
238.542999,279.132996,6
460.404999,165.011002,3
560.393982,461.868988,1
454.519989,145.119003,3
559.947021,344.312988,1
595.234985,241.921005,1
643.395996,190.802002,1
299.906006,91.005997,7
94.589996,175.044998,8
190.723007,419.716003,6
30.992001,171.520996,8
232.675003,108.730003,7
229.983002,270.752991,6
140.421997,269.436005,6
639.310974,314.082001,0
287.437012,244.699997,6
78.622002,92.777,7
295.316986,424.466003,6
281.891998,246.804001,6
446.605988,163.869003,3
220.382996,99.038002,7
649.119995,331.001007,0
196.729996,263.447998,6
59.868,72.511002,7
518.630981,433.598999,1
517.66803,421.472992,1
432.953003,289.514008,6
651.89502,100.922997,1
641.911987,69.421997,1
56.519001,370.269012,6
461.817993,344.828003,6
313.04599,157.845001,8
567.994995,294.908997,1
277.578003,183.828995,8
435.825012,347.080994,6
162.837006,269.796997,6
162.121994,382.798004,4
632.968994,261.95401,1
560.987976,187.839005,2
624.570984,223.990997,1
447.425995,58.319,3
485.61499,96.125999,0
529.239014,395.059998,1
178.255997,413.234009,6
523.466003,67.773003,3
463.955994,354.920013,6
504.421997,340.161987,1
273.68399,164.649002,8
97.952003,425.346985,6
660.624023,346.196991,0
551.726013,358.381989,1
200.238998,430.824005,6
277.792999,431.338989,6
95.794998,141.151993,8
30.820999,311.726013,6
127.521004,404.302002,6
152.451004,267.613007,6
36.368,303.322998,6
113.815002,167.479996,8
536.682007,296.947998,1
39.105,381.265991,6
584.927979,432.761993,1
37.202,142.505005,8
327.317993,353.691986,5
229.712997,270.554993,6
508.425995,61.924,3
551.669006,119.940002,2
216.906998,378.682007,0
21.834999,396.470001,0
564.544006,310.093994,1
568.468018,309.373993,1
66.908997,381.533997,6
659.622009,303.381012,0
662.05603,342.528992,0
351.627991,313.71701,5
422.403992,371.071014,6
156.029999,330.695007,4
165.882996,375.174011,4
555.973999,240.664993,2
572.994019,157.854996,2
322.71701,178.233994,8
539.512024,411.975006,1
533.908997,447.316986,1
276.54599,403.014008,6
238.479996,260.67099,6
551.982971,38.240002,0
152.261993,71.196999,7
224.268997,164.091995,8
458.399994,214.957993,2
621.974976,177.636002,1
549.710022,411.792999,1
531.450012,350.792999,1
173.306,420.526001,6
190.423996,69.633003,7
171.561005,280.029999,6
162.033997,345.997009,4
361.161987,352.626007,5
132.332001,178.462006,8
12.64,340.424011,6
518.041016,418.235992,1
145.722,71.481003,7
147.830994,285.022003,6
293.778992,86.940002,7
183.895996,274.962006,6
143.360001,174.804001,8
253.998993,150.451996,8
506.325012,216.264008,2
324.011993,166.567001,8
496.164001,448.76001,0
109.014999,397.674988,6
196.522995,458.053009,0
220.960999,269.838989,6
236.057007,265.54599,6
151.302002,412.161011,6
613.737,428.204987,1
551.322998,34.900002,0
657.466003,247.026001,0
377.76001,211.919998,0
159.841003,360.022003,4
105.453003,149.427994,8
186.235992,248.554001,6
547.348022,216.149994,2
165.919998,157.884995,8
94.842003,135.203995,8
660.976013,304.225006,0
615.241028,291.808014,1
535.0,155.746002,2
608.247009,438.95401,1
179.408005,367.941986,4
601.03302,200.945007,1
524.403015,131.164001,2
534.228027,358.035004,1
438.428986,344.76001,6
598.838013,224.764008,1
48.043999,400.104004,6
384.662994,295.084991,6
191.520004,334.97699,4
369.291992,363.919006,5
443.041992,75.007004,3
627.458984,271.954987,1
588.947998,436.294006,1
326.165009,420.513,6
214.031998,89.258003,7
248.197006,250.671005,6
375.638,265.769012,6
123.000999,192.942001,0
547.260986,423.722992,1
338.683014,345.398987,5
289.294006,152.195007,8
207.050003,105.295998,7
123.088997,100.894997,7
231.839005,100.122002,7
80.470001,99.037003,7
367.714996,261.151001,6
536.04303,82.472,3
456.592987,387.186005,6
82.705002,89.319,7
516.697998,142.955002,2
523.439026,153.220993,2
40.082001,308.48999,6
342.130005,307.169006,5
59.150002,113.736,7
157.509995,122.773003,0
445.056,372.78299,6
425.877991,402.696991,6
500.019989,138.520004,2
100.811996,445.904999,0
57.860001,293.15799,6
157.449997,167.867004,8
162.485992,157.082993,8
355.338989,345.832001,5
294.638,278.684998,6
541.411987,361.352997,1
115.058998,70.587997,7
175.093994,321.902008,4
131.893005,395.601013,6
437.0,112.594002,3
89.978996,99.889999,7
554.604004,156.498001,2
231.649002,64.663002,7
138.748001,78.297997,7
564.156982,207.981003,2
64.744003,158.330994,8
239.552002,69.192001,7
431.532013,306.55899,6
643.854004,409.022003,1
652.184021,369.588989,0
370.81601,328.158997,5
187.298996,103.68,7
33.18,174.755005,8
570.29303,435.572998,1
544.190002,351.438995,1
214.742004,142.514999,8
558.218994,454.309998,1
618.663025,309.628998,0
621.507996,195.897995,1
550.427002,140.703003,2
545.807007,321.566986,1
104.567001,288.074005,6
435.975006,303.593994,6
451.671997,48.477001,3
132.362,364.559998,4
554.586975,230.570999,2
67.959999,141.335007,8
21.799,226.279999,0
377.575989,317.82901,0
136.182999,151.587997,8
653.97699,182.634003,1
550.072998,397.272003,1
74.010002,73.670998,7
305.731995,72.624001,7
166.207993,356.760986,4
256.751007,176.848999,8
314.509003,405.773987,6
57.686001,319.509003,6
91.281998,381.058014,6
349.454987,426.523987,6
104.347,175.610992,8
24.009001,107.766998,7
648.559998,29.521999,0
208.332993,112.167999,7
529.25,73.029999,3
325.984985,432.681,6
488.710999,218.802002,2
652.512024,449.343994,1
201.272003,72.190002,7
207.054993,413.127991,6
48.702999,81.089996,7
657.817017,408.070007,1
422.694,217.356995,0
519.322021,320.20401,1
572.341003,183.794998,2
441.286987,75.081001,3
328.446991,319.295013,5
183.524994,168.171005,8
18.320999,345.48999,6
134.929993,272.765015,6
403.571991,402.153015,6
303.714996,148.011993,8
639.184998,187.488998,1
106.041,417.726013,6
192.916,85.162003,7
486.841003,362.22699,0
300.983002,182.070999,8
513.606995,120.024002,2
664.393982,332.122986,0
172.041,286.123993,6
36.126999,194.513,0
565.89502,174.815994,2
240.787003,429.006989,6
468.27301,149.522995,3
497.929993,446.291992,0
547.132019,136.606003,2
396.165009,385.54599,6
622.028992,420.097992,1
504.878998,223.244995,2
328.682007,272.079987,6
421.923004,111.149002,3
174.910995,70.387001,7
334.993011,339.56601,5
497.612,346.026001,1
195.345993,160.363998,8
327.389008,71.249001,7
376.740997,222.345001,0
135.699997,272.295013,6
452.214996,385.959015,6
559.049011,168.660995,2
306.36499,354.675995,5
627.195984,252.451996,1
389.964996,273.830994,6
37.535999,332.915009,6
166.563004,258.105988,6
424.036011,362.816986,6
529.002014,375.01001,1
188.619003,275.36499,6
364.26001,273.68399,6
2.41,377.574005,0
37.688999,147.369003,8
435.958008,292.63501,6
545.987976,437.963989,1
317.88501,368.544006,5
117.094002,154.335999,8
650.294983,177.563004,1
261.427002,467.022003,0
553.463989,450.356995,1
627.721985,416.476013,1
340.544006,259.696014,6
249.069,390.126007,0
547.195007,424.432007,1
39.332001,166.041,8
641.466003,384.467987,1
388.044006,67.294998,0
447.648987,113.891998,3
171.828995,319.959015,4
433.036011,302.761993,6
429.846985,89.107002,3
99.329002,74.566002,7
438.037994,322.325989,6
471.562012,60.813999,3
392.807007,381.57901,6
153.977005,426.541992,6
141.190994,110.218002,7
605.054993,65.334999,0
13.278,330.614014,6
249.584,140.167007,8
593.945007,403.795013,1
397.938995,396.424011,6
76.441002,82.600998,7
31.341,415.578003,0
611.106995,413.712006,1
622.039001,212.251007,1
